2025-02-10 08:24:16.82 | vgervais | APP_v5.O.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-10 17:26:17.01 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 17:26:17.10 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-10 17:26:17.14 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-10 17:26:17.19 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1138 | 
2025-02-10 17:26:17.23 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-10 17:26:17.30 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1172 secondes

2025-02-10 17:26:17.35 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-10 17:26:17.42 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0859 secondes

2025-02-10 17:26:17.48 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-10 17:26:17.54 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-10 17:26:24.42 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Communication avec Carl pour les questions et Desjardins pour la marge de crédit
 | 
2025-02-10 17:26:24.48 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0664 secondes

2025-02-10 17:26:25.95 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .75 | 
2025-02-10 17:26:26.02 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0781 secondes

2025-02-10 17:26:26.07 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-10 17:26:26.11 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-10 17:26:27.74 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-10 17:26:27.80 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-10 17:26:27.85 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-10 17:26:27.89 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-10 17:26:27.94 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-10 17:26:28.81 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8828 secondes

2025-02-10 17:26:28.86 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-10 17:26:28.00 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1406 secondes

2025-02-10 17:26:29.06 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-10 | 
2025-02-10 17:26:29.23 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1719 secondes

2025-02-10 17:26:29.27 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 
2025-02-10 17:26:29.34 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 17:26:29.39 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 17:26:29.43 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 17:26:29.60 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1719 secondes

2025-02-10 17:26:29.65 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 17:26:29.77 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1328 secondes

2025-02-10 17:26:29.83 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1914 secondes

2025-02-10 17:26:29.88 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 17:26:30.03 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1523 secondes

2025-02-10 17:26:30.07 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 17:26:30.17 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1055 secondes

2025-02-10 17:26:30.22 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1523 secondes

2025-02-10 17:26:30.46 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 0,3945 secondes

2025-02-10 17:26:30.52 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,4453 secondes

2025-02-10 17:26:30.56 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,4922 secondes

2025-02-10 17:27:10.79 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Acc | 
2025-02-10 17:27:10.86 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0781 secondes

2025-02-10 17:27:11.96 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 17:27:12.07 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:27:12.11 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-10 17:27:12.16 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1291 | 
2025-02-10 17:27:12.21 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-10 17:27:12.27 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1211 secondes

2025-02-10 17:27:12.32 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:27:12.38 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-10 17:27:12.43 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:27:12.48 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-10 17:28:02.36 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Acces | 
2025-02-10 17:28:02.42 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0703 secondes

2025-02-10 17:28:02.78 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 17:28:02.87 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:28:02.91 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-10 17:28:02.96 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1291 | 
2025-02-10 17:28:03.01 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-10 17:28:03.07 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1211 secondes

2025-02-10 17:28:03.13 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:28:03.18 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-10 17:28:03.24 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:28:03.29 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-10 17:28:39.48 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivi pour l'obtention de documents. Courriels à chaque client
 | 
2025-02-10 17:28:39.55 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0820 secondes

2025-02-10 17:29:06.97 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.7 | 
2025-02-10 17:29:07.05 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0938 secondes

2025-02-10 17:29:07.11 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,70 | 
2025-02-10 17:29:07.16 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0625 secondes

2025-02-10 17:29:11.16 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-10 17:29:11.22 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-10 17:29:11.27 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Accès Habitation [9469-9675 Québec Inc.] | 
2025-02-10 17:29:11.33 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-10 17:29:11.38 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-10 17:29:12.27 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,9023 secondes

2025-02-10 17:29:12.32 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-10 17:29:12.44 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1172 secondes

2025-02-10 17:29:12.48 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-10 | 
2025-02-10 17:29:12.65 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1836 secondes

2025-02-10 17:29:12.71 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 
2025-02-10 17:29:12.77 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 17:29:12.82 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 17:29:12.87 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 17:29:13.05 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1875 secondes

2025-02-10 17:29:13.10 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 17:29:13.22 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1250 secondes

2025-02-10 17:29:13.27 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1719 secondes

2025-02-10 17:29:13.32 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 17:29:13.48 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1641 secondes

2025-02-10 17:29:13.53 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 17:29:13.62 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1016 secondes

2025-02-10 17:29:13.67 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1484 secondes

2025-02-10 17:29:13.91 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 0,3867 secondes

2025-02-10 17:29:13.98 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,4570 secondes

2025-02-10 17:29:14.03 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,5078 secondes

2025-02-10 17:29:26.70 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Entreprise C | 
2025-02-10 17:29:26.77 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0742 secondes

2025-02-10 17:29:26.87 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 17:29:26.96 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Entreprise C.P.I. Inc. [Charles Gibouleau] | 
2025-02-10 17:29:27.01 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-10 17:29:27.05 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1437 | 
2025-02-10 17:29:27.11 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-10 17:29:27.16 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1055 secondes

2025-02-10 17:29:27.20 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Entreprise C.P.I. Inc. [Charles Gibouleau] | 
2025-02-10 17:29:27.26 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0664 secondes

2025-02-10 17:29:27.32 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Entreprise C.P.I. Inc. [Charles Gibouleau] | 
2025-02-10 17:29:27.38 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-10 17:30:07.39 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivi pour l'obtention de documents
 | 
2025-02-10 17:30:07.45 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0742 secondes

2025-02-10 17:30:09.91 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-10 17:30:09.97 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0703 secondes

2025-02-10 17:30:10.03 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-10 17:30:10.08 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0547 secondes

2025-02-10 17:30:11.84 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-10 17:30:11.89 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-10 17:30:11.93 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Entreprise C.P.I. Inc. [Charles Gibouleau] | 
2025-02-10 17:30:11.00 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0742 secondes

2025-02-10 17:30:12.05 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-10 17:30:12.92 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8789 secondes

2025-02-10 17:30:12.97 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-10 17:30:13.09 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1250 secondes

2025-02-10 17:30:13.14 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-10 | 
2025-02-10 17:30:13.30 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1641 secondes

2025-02-10 17:30:13.34 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 
2025-02-10 17:30:13.40 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 17:30:13.45 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 17:30:13.50 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 17:30:13.65 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1602 secondes

2025-02-10 17:30:13.70 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 17:30:13.82 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1328 secondes

2025-02-10 17:30:13.87 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1797 secondes

2025-02-10 17:30:13.92 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 17:30:14.09 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1758 secondes

2025-02-10 17:30:14.14 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 17:30:14.23 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0938 secondes

2025-02-10 17:30:14.28 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1406 secondes

2025-02-10 17:30:14.53 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 0,3984 secondes

2025-02-10 17:30:14.59 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,4453 secondes

2025-02-10 17:30:14.63 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,4922 secondes

2025-02-10 17:30:27.28 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Ventila | 
2025-02-10 17:30:27.34 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0703 secondes

2025-02-10 17:30:27.45 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 17:30:27.53 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Ventilation Pierre Gamache Inc. [Pierre Gamache] | 
2025-02-10 17:30:27.58 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-10 17:30:27.63 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1643 | 
2025-02-10 17:30:27.67 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-10 17:30:27.73 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1172 secondes

2025-02-10 17:30:27.79 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Ventilation Pierre Gamache Inc. [Pierre Gamache] | 
2025-02-10 17:30:27.84 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-10 17:30:27.90 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Ventilation Pierre Gamache Inc. [Pierre Gamache] | 
2025-02-10 17:30:27.95 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-10 17:30:35.97 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivi pour l'obtention de documents
 | 
2025-02-10 17:30:36.02 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0625 secondes

2025-02-10 17:30:37.43 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .4 | 
2025-02-10 17:30:37.50 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0781 secondes

2025-02-10 17:30:37.55 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-10 17:30:37.60 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0625 secondes

2025-02-10 17:30:39.00 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-10 17:30:39.05 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-10 17:30:39.10 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Ventilation Pierre Gamache Inc. [Pierre Gamache] | 
2025-02-10 17:30:39.15 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-10 17:30:39.20 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-10 17:30:40.06 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8750 secondes

2025-02-10 17:30:40.12 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-10 17:30:40.25 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1328 secondes

2025-02-10 17:30:40.29 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-10 | 
2025-02-10 17:30:40.46 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1719 secondes

2025-02-10 17:30:40.50 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 
2025-02-10 17:30:40.57 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 17:30:40.62 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 17:30:40.67 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 17:30:40.81 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1523 secondes

2025-02-10 17:30:40.86 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 17:30:40.98 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1250 secondes

2025-02-10 17:30:41.03 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1719 secondes

2025-02-10 17:30:41.07 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 17:30:41.29 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2266 secondes

2025-02-10 17:30:41.34 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 17:30:41.43 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0938 secondes

2025-02-10 17:30:41.48 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1406 secondes

2025-02-10 17:30:41.71 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-10 | 0,3828 secondes

2025-02-10 17:30:41.77 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,4375 secondes

2025-02-10 17:30:41.83 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,4961 secondes

2025-02-10 17:30:52.97 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Serge Michaud | 
2025-02-10 17:30:53.04 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0703 secondes

2025-02-10 17:30:53.14 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 17:30:53.23 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9455-3302 Québec Inc. [Serge Michaud Électricien] Électrique | 
2025-02-10 17:30:53.28 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-10 17:30:53.32 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1615 | 
2025-02-10 17:30:53.37 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-10 17:30:53.43 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1172 secondes

2025-02-10 17:30:53.50 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9455-3302 Québec Inc. [Serge Michaud Électricien] Électrique | 
2025-02-10 17:30:53.57 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0742 secondes

2025-02-10 17:30:53.63 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9455-3302 Québec Inc. [Serge Michaud Électricien] | 
2025-02-10 17:30:53.67 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-10 17:31:01.86 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivi pour l'obtention de documents
 | 
