2025-02-20 06:25:56.35 | Guillaume | APP_v6.A.1.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-20 16:21:54.48 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4375 secondes

2025-02-20 16:21:54.52 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 16:21:54.65 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1406 secondes

2025-02-20 16:21:54.71 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 16:21:54.80 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0938 secondes

2025-02-20 16:21:54.85 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8555 secondes

2025-02-20 16:21:55.10 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 1,1992 secondes

2025-02-20 16:21:55.15 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,6641 secondes

2025-02-20 16:21:55.19 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7578 secondes

2025-02-20 16:21:55.41 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Rencontre téléphonique avec Miche;l pour JVM + suivi | 
2025-02-20 16:21:55.45 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0430 secondes

2025-02-20 16:21:58.62 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-20 16:21:58.67 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0547 secondes

2025-02-20 16:21:58.71 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-20 16:21:58.75 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-20 16:22:03.07 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Canplex | 
2025-02-20 16:22:03.12 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-20 16:22:01.32 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-20 16:22:01.36 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-20 16:22:03.23 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-20 16:22:01.40 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-20 16:22:03.32 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-20 16:22:03.36 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:22:03.41 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1516 | 
2025-02-20 16:22:03.45 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:22:03.51 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2852 secondes

2025-02-20 16:22:03.56 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-20 16:22:03.60 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:22:03.65 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-20 16:22:03.70 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0508 secondes

2025-02-20 16:22:01.90 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-20 16:22:01.94 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0430 secondes

2025-02-20 16:22:02.47 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-20 16:22:02.51 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0391 secondes

2025-02-20 16:22:03.76 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 4256 | 
2025-02-20 16:22:03.80 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-20 16:22:03.84 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4256 | 
2025-02-20 16:22:04.51 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4256 | 0,6680 secondes

2025-02-20 16:22:04.55 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4256 | 
2025-02-20 16:22:04.59 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-20 16:22:04.63 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4248 | -1 | 
2025-02-20 16:22:04.67 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-20 16:22:04.73 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4256 | 0,1914 secondes

2025-02-20 16:22:04.77 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/20-02-2025 | 
2025-02-20 16:22:04.87 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0977 secondes

2025-02-20 16:22:04.91 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/20-02-2025 | 
2025-02-20 16:22:04.95 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 16:22:04.99 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 16:22:05.03 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 16:22:05.14 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1172 secondes

2025-02-20 16:22:05.18 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 16:22:05.28 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0977 secondes

2025-02-20 16:22:05.31 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3281 secondes

2025-02-20 16:22:05.36 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 16:22:05.47 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1211 secondes

2025-02-20 16:22:05.52 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 16:22:05.59 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-20 16:22:05.62 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6797 secondes

2025-02-20 16:22:05.74 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/20-02-2025 | 0,8398 secondes

2025-02-20 16:22:05.78 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,9844 secondes

2025-02-20 16:22:05.82 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0586 secondes

2025-02-20 16:22:10.88 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | TED et montage des relevés T5-R3
 | 
2025-02-20 16:22:10.93 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0547 secondes

2025-02-20 16:22:12.21 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1 | 
2025-02-20 16:22:12.26 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0586 secondes

2025-02-20 16:22:12.30 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 1,00 | 
2025-02-20 16:22:12.36 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-20 16:22:13.70 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-20 16:22:13.76 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-20 16:22:13.81 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-20 16:22:13.86 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:22:13.90 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-20 16:22:14.78 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8828 secondes

2025-02-20 16:22:14.82 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-20 16:22:14.95 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1289 secondes

2025-02-20 16:22:14.99 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-20 | 
2025-02-20 16:22:15.15 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1602 secondes

2025-02-20 16:22:15.19 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 
2025-02-20 16:22:15.27 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 16:22:15.31 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 16:22:15.35 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 16:22:15.51 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1680 secondes

2025-02-20 16:22:15.56 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 16:22:15.70 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1445 secondes

2025-02-20 16:22:15.74 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4375 secondes

2025-02-20 16:22:15.79 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 16:22:15.92 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1367 secondes

2025-02-20 16:22:15.97 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 16:22:16.05 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0859 secondes

2025-02-20 16:22:16.09 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8320 secondes

2025-02-20 16:22:16.32 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 1,1328 secondes

2025-02-20 16:22:16.36 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,6133 secondes

2025-02-20 16:22:16.41 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7266 secondes

2025-02-20 16:22:25.33 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | A | 
2025-02-20 16:22:25.41 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0977 secondes

2025-02-20 16:22:25.49 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-20 16:22:25.57 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Formation | 
2025-02-20 16:22:25.62 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-20 16:22:25.66 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 2 | 
2025-02-20 16:22:25.70 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:22:25.75 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2617 secondes

2025-02-20 16:22:25.79 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Formation | 
2025-02-20 16:22:25.84 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-20 16:22:25.89 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Formation | 
2025-02-20 16:22:25.94 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-20 16:22:33.01 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Lecture du message du CQFF
 | 
2025-02-20 16:22:33.07 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0586 secondes

2025-02-20 16:22:34.41 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-20 16:22:34.46 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0586 secondes

2025-02-20 16:22:34.51 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-20 16:22:34.56 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-20 16:22:36.41 | User | APP_v6.A.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-20 16:22:36.46 | User | APP_v6.A.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0664 secondes

2025-02-20 16:22:37.27 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-20 16:22:37.31 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-20 16:22:37.36 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Formation | 
2025-02-20 16:22:37.40 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-20 16:22:37.45 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-20 16:22:38.26 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8242 secondes

2025-02-20 16:22:38.31 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-20 16:22:38.44 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1406 secondes

2025-02-20 16:22:38.49 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-20 | 
2025-02-20 16:22:38.68 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1992 secondes

2025-02-20 16:22:38.73 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 
2025-02-20 16:22:38.81 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 16:22:38.86 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 16:22:38.90 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 16:22:39.05 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-20 16:22:39.10 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 16:22:39.22 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1211 secondes

2025-02-20 16:22:39.26 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4141 secondes

2025-02-20 16:22:39.31 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 16:22:39.52 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2227 secondes

2025-02-20 16:22:39.57 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 16:22:39.73 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1875 secondes

2025-02-20 16:22:39.80 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,9922 secondes

2025-02-20 16:22:40.07 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 1,3398 secondes

2025-02-20 16:22:40.11 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,8086 secondes

2025-02-20 16:22:40.15 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,8906 secondes

2025-02-20 16:22:49.79 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9241 | 
2025-02-20 16:22:49.84 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-20 16:22:51.33 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-20 16:22:51.42 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-20 16:22:51.46 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:22:51.51 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1138 | 
2025-02-20 16:22:51.55 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-20 16:22:51.62 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,3008 secondes

2025-02-20 16:22:51.67 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-20 16:22:51.72 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-20 16:22:51.77 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-20 16:22:51.82 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-20 16:22:59.26 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Examen du dossier
 | 
2025-02-20 16:22:59.31 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0586 secondes

2025-02-20 16:23:00.66 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-20 16:23:00.72 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0664 secondes

2025-02-20 16:23:00.77 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-20 16:23:00.82 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-20 16:23:02.34 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-20 16:23:02.39 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-20 16:23:02.44 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-20 16:23:02.48 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-20 16:23:02.52 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-20 16:23:03.32 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8047 secondes

2025-02-20 16:23:03.37 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-20 16:23:03.56 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1953 secondes

2025-02-20 16:23:03.61 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-20 | 
2025-02-20 16:23:03.82 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,2188 secondes

2025-02-20 16:23:03.87 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 
2025-02-20 16:23:03.96 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 16:23:04.01 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 16:23:04.05 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 16:23:04.22 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1797 secondes

2025-02-20 16:23:04.29 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 16:23:04.41 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1289 secondes

2025-02-20 16:23:04.45 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4531 secondes

2025-02-20 16:23:04.50 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 16:23:04.64 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1484 secondes

2025-02-20 16:23:04.68 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 16:23:04.79 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1055 secondes

2025-02-20 16:23:04.83 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8789 secondes

2025-02-20 16:23:05.09 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-20 | 1,2227 secondes

2025-02-20 16:23:05.13 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,7422 secondes

2025-02-20 16:23:05.19 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,8516 secondes

2025-02-20 16:23:31.69 | User | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-20 16:23:31.89 | User | APP_v6.A.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-20 16:23:31.96 | User | APP_v6.A.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0781 secondes

2025-02-20 16:23:32.01 | User | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,3281 secondes

2025-02-20 16:23:33.18 | User | APP_v6.A.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-20 16:23:34.72 | User | APP_v6.A.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-20 16:23:34.84 | User | APP_v6.A.xlsb | modMenu:Delete_User_Active_File |  | 0,1289 secondes

2025-02-20 16:23:34.89 | User | APP_v6.A.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-20 18:40:17.26 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | aut | 
2025-02-20 18:40:17.31 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-20 18:40:17.48 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-20 18:40:17.55 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-20 18:40:17.59 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-20 18:40:17.63 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | 5 | 
2025-02-20 18:40:17.66 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-20 18:40:17.70 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2188 secondes

2025-02-20 18:40:17.74 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-20 18:40:17.78 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-20 18:40:17.81 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-20 18:40:17.85 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0469 secondes

2025-02-20 18:40:41.48 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Rencontre salaire dividende | 
2025-02-20 18:40:41.54 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0547 secondes

