2025-02-13 22:48:25.98 | vgervais | APP_v5.P.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-15 13:01:17.09 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-15 13:01:17.13 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-15 13:01:17.25 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1250 secondes

2025-02-15 13:01:17.29 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-15 13:01:17.38 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-15 13:01:17.41 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3281 secondes

2025-02-15 13:01:17.45 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-15 13:01:17.54 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,0977 secondes

2025-02-15 13:01:17.59 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-15 13:01:17.65 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-15 13:01:17.69 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6406 secondes

2025-02-15 13:01:17.76 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-15 | 0,7578 secondes

2025-02-15 13:01:17.79 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,8203 secondes

2025-02-15 13:01:17.83 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,8984 secondes

2025-02-15 15:29:02.91 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-15 15:29:02.96 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-15 15:29:03.01 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4146 | -1 | 
2025-02-15 15:29:03.05 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0977 secondes

2025-02-15 15:29:03.12 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4147] |  | 0,2188 secondes

2025-02-15 15:29:04.20 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-15 15:29:04.23 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-15 15:29:08.53 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1,6 | 
2025-02-15 15:29:08.58 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0547 secondes

2025-02-15 15:29:08.62 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 1,60 | 
2025-02-15 15:29:08.66 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-15 15:29:10.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 4147 | 
2025-02-15 15:29:10.06 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-15 15:29:10.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4147 | 
2025-02-15 15:29:10.79 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4147 | 0,6836 secondes

2025-02-15 15:29:10.82 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4147 | 
2025-02-15 15:29:10.86 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-15 15:29:10.92 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4146 | -1 | 
2025-02-15 15:29:10.96 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,1016 secondes

2025-02-15 15:29:11.01 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4147 | 0,1914 secondes

2025-02-15 15:29:11.06 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/15-02-2025 | 
2025-02-15 15:29:11.14 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0820 secondes

2025-02-15 15:29:11.18 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/15-02-2025 | 
2025-02-15 15:29:11.23 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-15 15:29:11.26 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-15 15:29:11.30 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-15 15:29:11.42 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1211 secondes

2025-02-15 15:29:11.46 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-15 15:29:11.55 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-15 15:29:11.59 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3320 secondes

2025-02-15 15:29:11.63 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-15 15:29:11.75 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1289 secondes

2025-02-15 15:29:11.80 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-15 15:29:11.86 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-15 15:29:11.89 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6719 secondes

2025-02-15 15:29:11.96 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/15-02-2025 | 0,7852 secondes

2025-02-15 15:29:12.00 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,9414 secondes

2025-02-15 15:29:12.04 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0156 secondes

2025-02-15 16:54:13.54 | User | APP_v5.P.4.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-15 16:54:13.61 | User | APP_v5.P.4.xlsb | Validation d'accès serveur terminée |  | 0,0039 secondes

2025-02-15 16:54:13.65 | User | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-15 16:54:13.73 | User | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 0,0898 secondes

2025-02-15 16:54:13.78 | User | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-15 16:54:13.86 | User | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 0,0859 secondes

2025-02-15 16:54:13.90 | User | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 
2025-02-15 16:54:14.30 | User | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 0,4062 secondes

2025-02-15 16:54:14.35 | User | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-15 16:54:14.58 | User | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,2461 secondes

2025-02-15 16:54:14.67 | User | APP_v5.P.4.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-15 16:54:14.72 | User | APP_v5.P.4.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0586 secondes

2025-02-15 16:54:14.80 | User | APP_v5.P.4.xlsb | modAppli:CodeEssentielDepart |  | 1,2773 secondes

2025-02-15 16:54:15.80 | User | APP_v5.P.4.xlsb | modMenu:menuComptabilité |  | 
2025-02-15 16:54:15.91 | User | APP_v5.P.4.xlsb | modMenu:menuComptabilité |  | 0,1133 secondes

2025-02-15 16:54:18.62 | User | APP_v5.P.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 
2025-02-15 16:54:18.68 | User | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 
2025-02-15 16:54:19.43 | User | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 
2025-02-15 16:54:19.47 | User | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 0,0469 secondes

2025-02-15 16:54:19.51 | User | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 
2025-02-15 16:54:19.55 | User | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 0,0508 secondes

2025-02-15 16:54:19.65 | User | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 0,9844 secondes

2025-02-15 16:54:19.70 | User | APP_v5.P.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-15 16:54:20.16 | User | APP_v5.P.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,4727 secondes

2025-02-15 16:54:20.22 | User | APP_v5.P.4.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-15 16:54:21.03 | User | APP_v5.P.4.xlsb | modImport:FAC_Détails_Import_All |  | 0,8125 secondes

2025-02-15 16:54:21.07 | User | APP_v5.P.4.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-15 16:54:21.65 | User | APP_v5.P.4.xlsb | modImport:FAC_Entête_Import_All |  | 0,5859 secondes

2025-02-15 16:54:21.70 | User | APP_v5.P.4.xlsb | modImport:ENC_Détails_Import_All |  | 
2025-02-15 16:54:22.22 | User | APP_v5.P.4.xlsb | modImport:ENC_Détails_Import_All |  | 0,5312 secondes

2025-02-15 16:54:22.27 | User | APP_v5.P.4.xlsb | modImport:ENC_Entête_Import_All |  | 
2025-02-15 16:54:22.70 | User | APP_v5.P.4.xlsb | modImport:ENC_Entête_Import_All |  | 0,4492 secondes

2025-02-15 16:54:22.75 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-15 16:54:23.74 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 0,9883 secondes

2025-02-15 16:54:23.83 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder | wshENC_Saisie | 
2025-02-15 16:54:23.92 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder |  | 0,1055 secondes

2025-02-15 16:54:23.97 | User | APP_v5.P.4.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 
2025-02-15 16:54:24.04 | User | APP_v5.P.4.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 0,0742 secondes

2025-02-15 16:54:24.25 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date | 15-02-2025, 30, 0 | 
2025-02-15 16:54:24.30 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date |  | 0,0625 secondes

2025-02-15 16:54:24.42 | User | APP_v5.P.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 5,8086 secondes

2025-02-15 16:54:34.43 | User | APP_v5.P.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 
2025-02-15 16:54:34.49 | User | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 
2025-02-15 16:54:34.00 | User | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 
2025-02-15 16:54:35.05 | User | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 0,0508 secondes

2025-02-15 16:54:35.09 | User | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 
2025-02-15 16:54:35.14 | User | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 0,0547 secondes

2025-02-15 16:54:35.25 | User | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 0,7695 secondes

2025-02-15 16:54:35.30 | User | APP_v5.P.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-15 16:54:35.85 | User | APP_v5.P.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,5469 secondes

2025-02-15 16:54:35.89 | User | APP_v5.P.4.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-15 16:54:36.64 | User | APP_v5.P.4.xlsb | modImport:FAC_Détails_Import_All |  | 0,7539 secondes

2025-02-15 16:54:36.68 | User | APP_v5.P.4.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-15 16:54:37.18 | User | APP_v5.P.4.xlsb | modImport:FAC_Entête_Import_All |  | 0,5039 secondes

2025-02-15 16:54:37.23 | User | APP_v5.P.4.xlsb | modImport:ENC_Détails_Import_All |  | 
2025-02-15 16:54:37.73 | User | APP_v5.P.4.xlsb | modImport:ENC_Détails_Import_All |  | 0,5078 secondes

2025-02-15 16:54:37.77 | User | APP_v5.P.4.xlsb | modImport:ENC_Entête_Import_All |  | 
2025-02-15 16:54:38.24 | User | APP_v5.P.4.xlsb | modImport:ENC_Entête_Import_All |  | 0,4727 secondes

2025-02-15 16:54:38.28 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-15 16:54:39.18 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 0,9023 secondes

2025-02-15 16:54:39.27 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder | wshENC_Saisie | 
2025-02-15 16:54:39.32 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder |  | 0,0625 secondes

2025-02-15 16:54:39.37 | User | APP_v5.P.4.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 
2025-02-15 16:54:39.42 | User | APP_v5.P.4.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 0,0625 secondes

2025-02-15 16:54:39.64 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date | 15-02-2025, 30, 0 | 
2025-02-15 16:54:39.68 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date |  | 0,0508 secondes

2025-02-15 16:54:39.77 | User | APP_v5.P.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 5,3516 secondes

2025-02-15 16:54:50.49 | User | APP_v5.P.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 
2025-02-15 16:54:50.55 | User | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 
2025-02-15 16:54:51.04 | User | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 
2025-02-15 16:54:51.09 | User | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 0,0625 secondes

2025-02-15 16:54:51.14 | User | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 
2025-02-15 16:54:51.19 | User | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 0,0508 secondes

2025-02-15 16:54:51.29 | User | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 0,7422 secondes

2025-02-15 16:54:51.33 | User | APP_v5.P.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-15 16:54:51.85 | User | APP_v5.P.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,5273 secondes

2025-02-15 16:54:51.91 | User | APP_v5.P.4.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-15 16:54:52.69 | User | APP_v5.P.4.xlsb | modImport:FAC_Détails_Import_All |  | 0,7891 secondes

2025-02-15 16:54:52.75 | User | APP_v5.P.4.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-15 16:54:53.25 | User | APP_v5.P.4.xlsb | modImport:FAC_Entête_Import_All |  | 0,5078 secondes

2025-02-15 16:54:53.29 | User | APP_v5.P.4.xlsb | modImport:ENC_Détails_Import_All |  | 
2025-02-15 16:54:53.78 | User | APP_v5.P.4.xlsb | modImport:ENC_Détails_Import_All |  | 0,4922 secondes

2025-02-15 16:54:53.82 | User | APP_v5.P.4.xlsb | modImport:ENC_Entête_Import_All |  | 
2025-02-15 16:54:54.39 | User | APP_v5.P.4.xlsb | modImport:ENC_Entête_Import_All |  | 0,5703 secondes

2025-02-15 16:54:54.43 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-15 16:54:55.29 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 0,8672 secondes

2025-02-15 16:54:55.39 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder | wshENC_Saisie | 
2025-02-15 16:54:55.47 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder |  | 0,0781 secondes

2025-02-15 16:54:55.51 | User | APP_v5.P.4.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 
2025-02-15 16:54:55.57 | User | APP_v5.P.4.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 0,0586 secondes

2025-02-15 16:54:55.76 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date | 15-02-2025, 30, 0 | 
2025-02-15 16:54:55.82 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date |  | 0,0625 secondes

2025-02-15 16:54:55.91 | User | APP_v5.P.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 5,4297 secondes

2025-02-15 16:59:03.06 | User | APP_v5.P.4.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-15 16:59:03.13 | User | APP_v5.P.4.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0820 secondes

2025-02-15 16:59:03.79 | User | APP_v5.P.4.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-15 16:59:06.21 | User | APP_v5.P.4.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-15 16:59:06.36 | User | APP_v5.P.4.xlsb | modMenu:Delete_User_Active_File |  | 0,1562 secondes

2025-02-15 16:59:06.40 | User | APP_v5.P.4.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-15 16:59:30.32 | User | APP_v5.P.4.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-15 16:59:30.38 | User | APP_v5.P.4.xlsb | Validation d'accès serveur terminée |  | 0,0039 secondes

2025-02-15 16:59:30.41 | User | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-15 16:59:30.50 | User | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 0,0898 secondes

2025-02-15 16:59:30.55 | User | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-15 16:59:30.64 | User | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 0,1016 secondes

2025-02-15 16:59:30.68 | User | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 
2025-02-15 16:59:31.10 | User | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 0,4297 secondes

2025-02-15 16:59:31.15 | User | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-15 16:59:31.37 | User | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,2188 secondes

2025-02-15 16:59:31.45 | User | APP_v5.P.4.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-15 16:59:31.49 | User | APP_v5.P.4.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0508 secondes

2025-02-15 16:59:31.55 | User | APP_v5.P.4.xlsb | modAppli:CodeEssentielDepart |  | 1,2461 secondes

2025-02-15 16:59:32.66 | User | APP_v5.P.4.xlsb | modMenu:menuComptabilité |  | 
2025-02-15 16:59:32.75 | User | APP_v5.P.4.xlsb | modMenu:menuComptabilité |  | 0,0938 secondes

2025-02-15 16:59:34.79 | User | APP_v5.P.4.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 
2025-02-15 16:59:34.84 | User | APP_v5.P.4.xlsb | modImport:Fournisseur_List_Import_All |  | 
2025-02-15 16:59:37.09 | User | APP_v5.P.4.xlsb | modImport:Fournisseur_List_Import_All |  | 2,2539 secondes

2025-02-15 16:59:37.15 | User | APP_v5.P.4.xlsb | modImport:DEB_Trans_Import_All |  | 
2025-02-15 16:59:37.55 | User | APP_v5.P.4.xlsb | modImport:DEB_Trans_Import_All |  | 0,4102 secondes

2025-02-15 16:59:37.60 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-15 16:59:38.49 | User | APP_v5.P.4.xlsb | modImport:GL_Trans_Import_All |  | 0,8984 secondes

2025-02-15 16:59:38.54 | User | APP_v5.P.4.xlsb | modImport:Fournisseur_List_Import_All |  | 
2025-02-15 16:59:38.86 | User | APP_v5.P.4.xlsb | modImport:Fournisseur_List_Import_All |  | 0,3242 secondes

2025-02-15 16:59:38.95 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder | wshDEB_Saisie | 
2025-02-15 16:59:39.00 | User | APP_v5.P.4.xlsb | modDev_Utils:SetTabOrder |  | 0,0664 secondes

2025-02-15 16:59:39.05 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 
2025-02-15 16:59:39.21 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 0,1562 secondes

2025-02-15 16:59:39.25 | User | APP_v5.P.4.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 4,4688 secondes

2025-02-15 17:00:52.12 | User | APP_v5.P.4.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Frais informatiques & Site web | 
2025-02-15 17:00:52.20 | User | APP_v5.P.4.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5050 | -1 | 
2025-02-15 17:00:52.24 | User | APP_v5.P.4.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1250 secondes

2025-02-15 17:01:04.43 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_Update |  | 
2025-02-15 17:01:04.49 | User | APP_v5.P.4.xlsb | modFunctions:Fn_GetID_From_Fourn_Name |  | 
2025-02-15 17:01:04.54 | User | APP_v5.P.4.xlsb | modFunctions:Fn_GetID_From_Fourn_Name |  | 0,0586 secondes

2025-02-15 17:01:04.63 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB |  | 
2025-02-15 17:01:05.31 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB |  | 0,6836 secondes

2025-02-15 17:01:05.36 | User | APP_v5.P.4.xlsb | *** modDEB_Saisie:DEB_Trans_Add_Record_Locally | 9 | 
2025-02-15 17:01:07.44 | User | APP_v5.P.4.xlsb |     modDEB_Saisie:DEB_Trans_Add_Record_Locally | -1 | 
2025-02-15 17:01:07.48 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 2,1328 secondes

2025-02-15 17:01:07.54 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation |  | 
2025-02-15 17:01:07.59 | User | APP_v5.P.4.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 
2025-02-15 17:01:08.25 | User | APP_v5.P.4.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 0,6641 secondes

2025-02-15 17:01:08.29 | User | APP_v5.P.4.xlsb | *** modGL_Stuff:GL_Posting_Locally |  | 
2025-02-15 17:01:09.35 | User | APP_v5.P.4.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-15 17:01:10.55 | User | APP_v5.P.4.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-15 17:01:11.68 | User | APP_v5.P.4.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-15 17:01:12.80 | User | APP_v5.P.4.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-15 17:01:12.85 | User | APP_v5.P.4.xlsb | modGL_Stuff:GL_Posting_Locally |  | 4,5703 secondes

2025-02-15 17:01:12.90 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation |  | 5,3711 secondes

2025-02-15 17:01:14.00 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 
2025-02-15 17:01:15.26 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 0,2656 secondes

2025-02-15 17:01:15.31 | User | APP_v5.P.4.xlsb | modDEB_Saisie:DEB_Saisie_Update |  | 10,8867 secondes

2025-02-15 17:01:25.14 | User | APP_v5.P.4.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-15 17:01:25.21 | User | APP_v5.P.4.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0742 secondes

2025-02-15 17:01:25.88 | User | APP_v5.P.4.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-15 17:01:28.26 | User | APP_v5.P.4.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-15 17:01:28.45 | User | APP_v5.P.4.xlsb | modMenu:Delete_User_Active_File |  | 0,1953 secondes

2025-02-15 17:01:28.51 | User | APP_v5.P.4.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-15 17:53:28.06 | User | APP_v5.P.4.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-15 17:53:28.13 | User | APP_v5.P.4.xlsb | Validation d'accès serveur terminée |  | 0,0078 secondes

2025-02-15 17:53:28.19 | User | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-15 17:53:28.27 | User | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 0,0898 secondes

2025-02-15 17:53:28.32 | User | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-15 17:53:28.36 | User | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 0,0508 secondes

2025-02-15 17:53:28.41 | User | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 
2025-02-15 17:53:28.81 | User | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 0,4062 secondes

2025-02-15 17:53:28.86 | User | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 
