2024-12-06 06:08:21.24 | Guillaume | APP_v5.G.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-07 06:09:54.80 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0840 sec.

2024-12-07 06:09:55.65 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:09:55.71 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0781 sec.

2024-12-07 06:09:57.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2287]
2024-12-07 06:09:57.19 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:09:57.24 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:09:57.30 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0605 sec.

2024-12-07 06:09:57.35 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2287)
2024-12-07 06:09:58.29 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2287 = 0,9512 sec.

2024-12-07 06:09:58.36 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2287)
2024-12-07 06:09:58.42 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:09:58.49 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2286
2024-12-07 06:09:58.55 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1465 sec.

2024-12-07 06:09:58.68 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2287 = 0,3281 sec.

2024-12-07 06:09:58.74 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/11-07-2024
2024-12-07 06:09:58.92 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1816 sec.

2024-12-07 06:09:59.00 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-07-2024
2024-12-07 06:09:59.06 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:09:59.12 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0605 sec.

2024-12-07 06:09:59.23 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-07-2024 = 0,2344 sec.

2024-12-07 06:09:59.28 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,0996 sec.

2024-12-07 06:09:59.34 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,2109 sec.

2024-12-07 06:10:11.65 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:10:11.73 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-11-12, 90, 15)
2024-12-07 06:10:11.81 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,1074 sec.

2024-12-07 06:10:11.91 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,2754 sec.

2024-12-07 06:10:11.99 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:10:12.07 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/11-12-2024
2024-12-07 06:10:12.19 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1406 sec.

2024-12-07 06:10:12.28 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-12-2024
2024-12-07 06:10:12.35 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:10:12.40 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0586 sec.

2024-12-07 06:10:12.50 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-12-2024 = 0,2246 sec.

2024-12-07 06:10:12.55 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5742 sec.

2024-12-07 06:10:15.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3]
2024-12-07 06:10:15.21 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:10:15.29 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2371
2024-12-07 06:10:15.34 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1484 sec.

2024-12-07 06:10:15.44 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2372] = 0,3203 sec.

2024-12-07 06:10:25.97 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:10:26.04 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:10:26.10 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0625 sec.

2024-12-07 06:10:26.15 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1914 sec.

2024-12-07 06:10:26.21 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:10:26.27 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0762 sec.

2024-12-07 06:10:26.86 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:10:26.96 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,1035 sec.

2024-12-07 06:10:28.12 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2372]
2024-12-07 06:10:28.17 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:10:28.23 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:10:28.29 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0742 sec.

2024-12-07 06:10:28.35 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2372)
2024-12-07 06:10:29.30 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2372 = 0,9688 sec.

2024-12-07 06:10:29.37 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2372)
2024-12-07 06:10:29.42 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:10:29.51 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2371
2024-12-07 06:10:29.61 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1973 sec.

2024-12-07 06:10:29.69 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2372 = 0,3262 sec.

2024-12-07 06:10:29.74 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/11-12-2024
2024-12-07 06:10:29.84 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1211 sec.

2024-12-07 06:10:29.92 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-12-2024
2024-12-07 06:10:29.97 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:10:30.02 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0586 sec.

2024-12-07 06:10:30.16 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-12-2024 = 0,2734 sec.

2024-12-07 06:10:30.24 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,0762 sec.

2024-12-07 06:10:30.29 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,1895 sec.

2024-12-07 06:10:45.62 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:10:45.71 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-11-14, 90, 15)
2024-12-07 06:10:45.77 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0625 sec.

2024-12-07 06:10:45.84 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,2207 sec.

2024-12-07 06:10:45.89 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:10:45.94 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/14-11-2024
2024-12-07 06:10:46.05 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1211 sec.

2024-12-07 06:10:46.11 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/14-11-2024
2024-12-07 06:10:46.18 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:10:46.24 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0723 sec.

2024-12-07 06:10:46.36 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/14-11-2024 = 0,2539 sec.

2024-12-07 06:10:46.42 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5391 sec.

2024-12-07 06:10:53.02 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4]
2024-12-07 06:10:53.10 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:10:53.18 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2441
2024-12-07 06:10:53.65 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,5625 sec.

2024-12-07 06:10:53.74 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2442] = 0,7285 sec.

2024-12-07 06:10:57.35 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Paré assurances et Services Financiers Inc. [Pierre Paré]]
2024-12-07 06:10:57.41 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Paré assurances et Services Financiers Inc. [Pierre Paré]
2024-12-07 06:10:57.47 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1147 = 0,0605 sec.

2024-12-07 06:10:57.52 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1836 sec.

2024-12-07 06:10:57.57 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:10:57.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0762 sec.

2024-12-07 06:10:58.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:10:58.20 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0664 sec.

2024-12-07 06:10:59.03 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2442]
2024-12-07 06:10:59.08 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:10:59.13 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Paré assurances et Services Financiers Inc. [Pierre Paré]
2024-12-07 06:10:59.19 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1147 = 0,0586 sec.

2024-12-07 06:10:59.24 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2442)
2024-12-07 06:11:00.44 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2442 = 1,2109 sec.

2024-12-07 06:11:00.52 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2442)
2024-12-07 06:11:00.57 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:11:00.65 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2441
2024-12-07 06:11:00.70 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1426 sec.

2024-12-07 06:11:00.79 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2442 = 0,2871 sec.

2024-12-07 06:11:00.88 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/14-11-2024
2024-12-07 06:11:01.04 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1719 sec.

2024-12-07 06:11:01.11 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/14-11-2024
2024-12-07 06:11:01.18 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:11:01.24 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0703 sec.

2024-12-07 06:11:01.39 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/14-11-2024 = 0,2871 sec.

2024-12-07 06:11:01.44 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,3691 sec.

2024-12-07 06:11:01.50 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,4785 sec.

2024-12-07 06:11:12.32 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:11:12.40 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-11-18, 90, 15)
2024-12-07 06:11:12.46 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0664 sec.

2024-12-07 06:11:12.53 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,2188 sec.

2024-12-07 06:11:12.59 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:11:12.65 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/18-11-2024
2024-12-07 06:11:12.76 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1211 sec.

2024-12-07 06:11:12.84 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/18-11-2024
2024-12-07 06:11:12.89 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:11:12.94 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0586 sec.

2024-12-07 06:11:13.05 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/18-11-2024 = 0,2266 sec.

2024-12-07 06:11:13.11 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5312 sec.

2024-12-07 06:11:18.44 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2024-12-07 06:11:18.51 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:11:18.58 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2517
2024-12-07 06:11:18.63 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1348 sec.

2024-12-07 06:11:18.74 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2518] = 0,3164 sec.

2024-12-07 06:11:23.41 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Paré assurances et Services Financiers Inc. [Pierre Paré]]
2024-12-07 06:11:23.48 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Paré assurances et Services Financiers Inc. [Pierre Paré]
2024-12-07 06:11:23.54 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1147 = 0,0664 sec.

2024-12-07 06:11:23.60 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2031 sec.

2024-12-07 06:11:23.68 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:11:23.73 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0664 sec.

2024-12-07 06:11:24.22 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:11:24.27 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0605 sec.

2024-12-07 06:11:25.17 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2518]
2024-12-07 06:11:25.23 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:11:25.29 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Paré assurances et Services Financiers Inc. [Pierre Paré]
2024-12-07 06:11:25.34 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1147 = 0,0605 sec.

2024-12-07 06:11:25.39 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2518)
2024-12-07 06:11:26.44 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2518 = 1,0488 sec.

2024-12-07 06:11:26.51 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2518)
2024-12-07 06:11:26.58 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:11:26.69 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2517
2024-12-07 06:11:26.74 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1699 sec.

2024-12-07 06:11:26.84 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2518 = 0,3379 sec.

2024-12-07 06:11:26.89 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/18-11-2024
2024-12-07 06:11:27.06 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1797 sec.

2024-12-07 06:11:27.12 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/18-11-2024
2024-12-07 06:11:27.23 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:11:27.29 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-07 06:11:27.42 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/18-11-2024 = 0,3047 sec.

2024-12-07 06:11:27.47 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,2500 sec.

2024-12-07 06:11:27.53 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,3633 sec.

2024-12-07 06:11:29.46 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2]
2024-12-07 06:11:29.53 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:11:29.60 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2518
2024-12-07 06:11:29.66 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1406 sec.

2024-12-07 06:11:29.75 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2519] = 0,3223 sec.

2024-12-07 06:11:44.01 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements]
2024-12-07 06:11:44.10 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements
2024-12-07 06:11:44.16 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1518 = 0,0645 sec.

2024-12-07 06:11:44.21 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2129 sec.

2024-12-07 06:11:44.28 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-07 06:11:44.37 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:11:44.42 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0664 sec.

2024-12-07 06:11:44.48 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,2285 sec.

2024-12-07 06:11:44.58 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:11:44.65 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:11:45.14 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,4941 sec.

2024-12-07 06:11:45.21 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,6406 sec.

2024-12-07 06:11:56.49 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2519]
2024-12-07 06:11:56.57 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:11:56.63 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:11:56.70 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0762 sec.

2024-12-07 06:11:56.76 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2519)
2024-12-07 06:11:57.76 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2519 = 1,0098 sec.

2024-12-07 06:11:57.82 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2519)
2024-12-07 06:11:57.87 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:11:57.00 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2518
2024-12-07 06:11:58.06 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,2012 sec.

2024-12-07 06:11:58.16 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2519 = 0,3496 sec.

2024-12-07 06:11:58.21 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/18-11-2024
2024-12-07 06:11:58.32 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1133 sec.

2024-12-07 06:11:58.37 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/18-11-2024
2024-12-07 06:11:58.44 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:11:58.49 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0625 sec.

2024-12-07 06:11:58.61 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/18-11-2024 = 0,2461 sec.

2024-12-07 06:11:58.66 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,1016 sec.

2024-12-07 06:11:58.72 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,2441 sec.

2024-12-07 06:12:00.86 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2024-12-07 06:12:00.93 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:12:01.02 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2517
2024-12-07 06:12:01.07 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1445 sec.

2024-12-07 06:12:01.17 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2518] = 0,3184 sec.

2024-12-07 06:12:09.17 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Place]
2024-12-07 06:12:09.24 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Place
2024-12-07 06:12:09.29 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1518 = 0,0625 sec.

2024-12-07 06:12:09.34 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1797 sec.

2024-12-07 06:12:09.39 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-07 06:12:09.49 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:12:09.57 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0859 sec.

2024-12-07 06:12:09.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,2480 sec.

