2025-02-24 22:38:20.35 | vgervais | APP_v6.A.2.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-25 17:18:49.40 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9513-1926 Québec Inc. [Francis Desgagnés] | 
2025-02-25 17:18:49.45 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-25 17:18:51.52 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,6 | 
2025-02-25 17:18:51.57 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0586 secondes

2025-02-25 17:18:51.61 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,60 | 
2025-02-25 17:18:51.66 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-25 17:18:52.83 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4380 | 
2025-02-25 17:18:52.87 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 17:18:52.92 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4380 | 
2025-02-25 17:18:53.71 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4380 | 0,8047 secondes

2025-02-25 17:18:53.76 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4380 | 
2025-02-25 17:18:53.80 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 17:18:53.86 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4357 | -1 | 
2025-02-25 17:18:53.91 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,1055 secondes

2025-02-25 17:18:53.96 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4380 | 0,2109 secondes

2025-02-25 17:18:54.01 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/25-02-2025 | 
2025-02-25 17:18:54.09 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0938 secondes

2025-02-25 17:18:54.14 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/25-02-2025 | 
2025-02-25 17:18:54.19 | vgervais | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 17:18:54.23 | vgervais | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 17:18:54.28 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 17:18:54.42 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-25 17:18:54.48 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 17:18:54.58 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-25 17:18:54.63 | vgervais | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3945 secondes

2025-02-25 17:18:54.68 | vgervais | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 17:18:54.79 | vgervais | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1172 secondes

2025-02-25 17:18:54.83 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 17:18:54.89 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-25 17:18:54.93 | vgervais | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7461 secondes

2025-02-25 17:18:55.03 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/25-02-2025 | 0,8945 secondes

2025-02-25 17:18:55.07 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,2070 secondes

2025-02-25 17:18:55.12 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,2930 secondes

2025-02-25 17:43:56.75 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Ventilabec Inc. [Lora Stoycheva] | 
2025-02-25 17:43:56.79 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-25 17:43:56.92 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Ventilabec Inc. [Lora Stoycheva] | 
2025-02-25 17:43:56.95 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-25 17:44:02.31 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse de  | 
2025-02-25 17:44:02.34 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-25 17:44:02.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-25 17:44:02.54 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 17:44:02.58 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4352 | -1 | 
2025-02-25 17:44:02.61 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0742 secondes

2025-02-25 17:44:02.67 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4353] |  | 0,1602 secondes

2025-02-25 17:44:03.00 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 6 | 
2025-02-25 17:44:04.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 17:44:04.07 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4355 | -1 | 
2025-02-25 17:44:04.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0742 secondes

2025-02-25 17:44:04.16 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4356] |  | 0,1602 secondes

2025-02-25 17:44:05.33 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse de questions et courriel sur divorce de Guillaume | 
2025-02-25 17:44:05.36 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-25 17:44:30.22 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse de questions et courriel sur divorce de Guillaume + analyse de justification de valeur marchande de Ventilabec pour fins de séparation | 
2025-02-25 17:44:30.25 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0391 secondes

2025-02-25 17:44:32.63 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.75 | 
2025-02-25 17:44:32.66 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0352 secondes

2025-02-25 17:44:32.70 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 1,75 | 
2025-02-25 17:44:32.73 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0312 secondes

2025-02-25 17:44:38.60 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse de questions et courriel sur divorce de Guillaume + analyse de justification de valeur marchande de Ventilabec pour fins de séparation et sommaire à l'avocat | 
2025-02-25 17:44:38.63 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0352 secondes

2025-02-25 17:44:39.24 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 2 | 
2025-02-25 17:44:39.27 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-25 17:44:39.30 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 2,00 | 
2025-02-25 17:44:39.32 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-25 17:44:40.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4356 | 
2025-02-25 17:44:40.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 17:44:40.57 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4356 | 
2025-02-25 17:44:41.42 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4356 | 0,8516 secondes

2025-02-25 17:44:41.45 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4356 | 
2025-02-25 17:44:41.47 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 17:44:41.51 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4355 | -1 | 
2025-02-25 17:44:41.53 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0664 secondes

2025-02-25 17:44:41.62 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4356 | 0,1797 secondes

2025-02-25 17:44:41.65 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 17:44:41.78 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1328 secondes

2025-02-25 17:44:41.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 17:44:41.87 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 17:44:41.89 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 17:44:41.91 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 17:44:42.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-25 17:44:42.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 17:44:42.20 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1133 secondes

2025-02-25 17:44:42.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3281 secondes

2025-02-25 17:44:42.24 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 17:44:42.46 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2266 secondes

2025-02-25 17:44:42.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 17:44:42.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-25 17:44:42.57 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6992 secondes

2025-02-25 17:44:42.65 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,8516 secondes

2025-02-25 17:44:42.68 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,1328 secondes

2025-02-25 17:44:42.70 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,1836 secondes

2025-02-25 18:06:28.19 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 23 | 
2025-02-25 18:06:28.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 18:06:28.27 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4385 | -1 | 
2025-02-25 18:06:28.29 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-25 18:06:28.36 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4392] |  | 0,1719 secondes

2025-02-25 18:06:29.68 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Acier Altitube Inc. [Philippe Robillard] | 
2025-02-25 18:06:29.70 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0352 secondes

2025-02-25 18:06:38.20 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | démarches pour obtenir numéros de fiducie de Fiducie ROMI 2019 + courriel informant tous de la situation | 
2025-02-25 18:06:38.23 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0469 secondes

2025-02-25 18:06:39.67 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 3.25 | 
2025-02-25 18:06:39.70 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0352 secondes

2025-02-25 18:06:39.73 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 3,25 | 
2025-02-25 18:06:39.75 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0312 secondes

2025-02-25 18:06:41.09 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4392 | 
2025-02-25 18:06:41.12 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 18:06:41.14 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4392 | 
2025-02-25 18:06:41.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4392 | 0,8516 secondes

2025-02-25 18:06:42.01 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4392 | 
2025-02-25 18:06:42.04 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 18:06:42.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4385 | -1 | 
2025-02-25 18:06:42.10 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0664 secondes

2025-02-25 18:06:42.18 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4392 | 0,1758 secondes

2025-02-25 18:06:42.21 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 18:06:42.35 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1445 secondes

2025-02-25 18:06:42.37 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 18:06:42.45 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 18:06:42.47 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 18:06:42.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 18:06:42.64 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-25 18:06:42.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 18:06:42.78 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1133 secondes

2025-02-25 18:06:42.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3281 secondes

2025-02-25 18:06:42.83 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 18:06:43.06 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2383 secondes

2025-02-25 18:06:43.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 18:06:43.15 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0703 secondes

2025-02-25 18:06:43.18 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7344 secondes

2025-02-25 18:06:43.27 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,8984 secondes

2025-02-25 18:06:43.29 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,1758 secondes

2025-02-25 18:06:43.31 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,2266 secondes

2025-02-25 18:18:13.58 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 23 | 
2025-02-25 18:18:13.62 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 18:18:13.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4385 | -1 | 
2025-02-25 18:18:13.69 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0781 secondes

2025-02-25 18:18:13.76 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4392] |  | 0,1797 secondes

2025-02-25 18:18:14.96 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Acier Altitube Inc. [Philippe Robillard] | 
2025-02-25 18:18:14.99 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-25 18:18:16.95 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 3.75 | 
2025-02-25 18:18:16.99 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0391 secondes

2025-02-25 18:18:17.02 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 3,75 | 
2025-02-25 18:18:17.04 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0312 secondes

2025-02-25 18:18:18.02 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4392 | 
2025-02-25 18:18:18.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 18:18:18.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4392 | 
2025-02-25 18:18:18.92 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4392 | 0,8516 secondes

2025-02-25 18:18:18.95 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4392 | 
2025-02-25 18:18:18.98 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 18:18:19.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4385 | -1 | 
2025-02-25 18:18:19.04 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-25 18:18:19.13 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4392 | 0,1797 secondes

2025-02-25 18:18:19.15 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 18:18:19.28 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1406 secondes

2025-02-25 18:18:19.30 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 18:18:19.40 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 18:18:19.42 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 18:18:19.45 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 18:18:19.59 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-25 18:18:19.63 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 18:18:19.77 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1484 secondes

2025-02-25 18:18:19.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3750 secondes

2025-02-25 18:18:19.82 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 18:18:20.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2734 secondes

2025-02-25 18:18:20.12 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 18:18:20.20 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0859 secondes

2025-02-25 18:18:20.23 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8359 secondes

2025-02-25 18:18:20.35 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 1,0547 secondes

2025-02-25 18:18:20.38 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,3359 secondes

2025-02-25 18:18:20.41 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,3906 secondes

2025-02-25 18:19:20.13 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-25 18:19:20.17 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,0391 secondes

2025-02-25 18:19:21.15 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-25 18:19:21.19 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0391 secondes

2025-02-25 18:19:21.73 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-25 18:19:23.73 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-25 18:19:23.77 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:Delete_User_Active_File |  | 0,0391 secondes

2025-02-25 18:19:23.79 | GuillaumeCharron | APP_v6.A.2.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-25 18:24:05.82 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | ventila | 
2025-02-25 18:24:05.88 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-25 18:24:06.02 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-25 18:24:06.09 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Ventilabec Inc. [Lora Stoycheva] | 
2025-02-25 18:24:06.13 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-25 18:24:06.17 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1669 | 
2025-02-25 18:24:06.22 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

