2025-01-23 08:51:51.23 | vgervais | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-24 17:14:28.08 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:14:28.19 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:14:28.30 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:14:28.56 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2969 secondes'

2025-01-24 17:14:28.67 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:14:28.96 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3203 secondes'

2025-01-24 17:14:29.06 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8984 secondes'

2025-01-24 17:14:29.17 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:14:29.41 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2695 secondes'

2025-01-24 17:14:29.50 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:14:29.68 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2070 secondes'

2025-01-24 17:14:29.77 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.7227 secondes'

2025-01-24 17:14:29.99 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-24 *** = '2.0742 secondes'

2025-01-24 17:14:30.09 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '4.9219 secondes'

2025-01-24 17:15:01.34 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Comptabilité du trimestre d'octobre à décembre 2024, rapport de TPS-TVQ]
2025-01-24 17:15:01.44 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1328 secondes'

2025-01-24 17:15:07.06 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[3]
2025-01-24 17:15:07.17 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1367 secondes'

2025-01-24 17:15:07.27 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[3.00]
2025-01-24 17:15:07.38 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1367 secondes'

2025-01-24 17:15:08.01 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 17:15:08.11 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 17:15:10.35 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '2.2734 secondes'

2025-01-24 17:15:10.46 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 17:15:10.64 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.2266 secondes'

2025-01-24 17:15:10.77 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-24
2025-01-24 17:15:10.96 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2188 secondes'

2025-01-24 17:15:11.06 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-24
2025-01-24 17:15:11.21 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:15:11.31 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:15:11.41 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:15:11.66 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2734 secondes'

2025-01-24 17:15:11.78 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:15:12.04 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.2891 secondes'

2025-01-24 17:15:12.14 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8555 secondes'

2025-01-24 17:15:12.23 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:15:12.49 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2852 secondes'

2025-01-24 17:15:12.59 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:15:12.77 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2031 secondes'

2025-01-24 17:15:12.86 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6836 secondes'

2025-01-24 17:15:13.09 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-24 *** = '2.0508 secondes'

2025-01-24 17:15:13.22 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '5.2500 secondes'

2025-01-24 17:15:14.87 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:15:14.98 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:15:15.18 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2227 secondes'

2025-01-24 17:15:15.29 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:15:15.64 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3828 secondes'

2025-01-24 17:15:15.74 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8984 secondes'

2025-01-24 17:15:15.83 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:15:16.11 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3086 secondes'

2025-01-24 17:15:16.21 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:15:16.34 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.1641 secondes'

2025-01-24 17:15:16.62 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:UserForm_Initialize
2025-01-24 17:15:16.72 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines
2025-01-24 17:15:16.84 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-20 au 2025-01-26)
2025-01-24 17:15:16.94 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-20 au 2025-01-26)
2025-01-24 17:15:17.10 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:15:17.22 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:15:17.32 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:15:17.53 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2422 secondes'

2025-01-24 17:15:17.64 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:15:17.93 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3203 secondes'

2025-01-24 17:15:18.03 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8398 secondes'

2025-01-24 17:15:18.14 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:15:18.49 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3750 secondes'

2025-01-24 17:15:18.59 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:15:18.77 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.1992 secondes'

2025-01-24 17:15:18.87 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.8008 secondes'

2025-01-24 17:15:18.00 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-24 17:15:19.11 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine *** = '0.1445 secondes'

2025-01-24 17:15:19.22 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick *** = '2.3164 secondes'

2025-01-24 17:15:19.35 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click *** = '2.5430 secondes'

2025-01-24 17:15:19.45 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines *** = '2.7578 secondes'

2025-01-24 17:15:19.55 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-24 17:15:19.66 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine *** = '0.1328 secondes'

2025-01-24 17:15:19.76 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesMois
2025-01-24 17:15:19.88 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesMois *** = '0.1445 secondes'

2025-01-24 17:15:19.98 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesTrimestre
2025-01-24 17:15:20.09 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesTrimestre *** = '0.1445 secondes'

2025-01-24 17:15:20.20 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere
2025-01-24 17:15:20.30 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere *** = '0.1367 secondes'

2025-01-24 17:15:20.44 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:UserForm_Initialize *** = '3.8516 secondes'

2025-01-24 17:15:38.06 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-13 au 2025-01-19)
2025-01-24 17:15:38.18 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-13 au 2025-01-19)
2025-01-24 17:15:38.31 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:15:38.41 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:15:38.52 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:15:38.72 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2344 secondes'

2025-01-24 17:15:38.90 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:15:39.30 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.4336 secondes'

2025-01-24 17:15:39.42 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '1.0469 secondes'

2025-01-24 17:15:39.55 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:15:39.86 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3438 secondes'

2025-01-24 17:15:39.95 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:15:40.14 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2227 secondes'

2025-01-24 17:15:40.25 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.9648 secondes'

2025-01-24 17:15:44.23 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-24 17:15:44.37 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0.1641 secondes'

2025-01-24 17:15:44.47 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-24 17:15:44.57 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All
2025-01-24 17:15:45.30 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable
2025-01-24 17:15:45.40 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable *** = '0.1289 secondes'

2025-01-24 17:15:45.49 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting
2025-01-24 17:15:45.60 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting *** = '0.1367 secondes'

2025-01-24 17:15:45.77 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All *** = '1.2266 secondes'

2025-01-24 17:15:45.88 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All
2025-01-24 17:15:47.38 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All *** = '1.5391 secondes'

2025-01-24 17:15:47.50 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate *** = '3.0625 secondes'

2025-01-24 17:15:51.98 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:15:52.09 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:15:52.33 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2656 secondes'

2025-01-24 17:15:52.44 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:15:52.79 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3789 secondes'

2025-01-24 17:15:52.88 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.9375 secondes'

2025-01-24 17:15:52.99 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:15:53.25 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2930 secondes'

2025-01-24 17:15:53.35 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:15:53.53 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2031 secondes'

2025-01-24 17:15:53.68 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:UserForm_Initialize
2025-01-24 17:15:53.78 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines
2025-01-24 17:15:53.92 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-20 au 2025-01-26)
2025-01-24 17:15:54.04 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-20 au 2025-01-26)
2025-01-24 17:15:54.19 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:15:54.28 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:15:54.39 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:15:54.62 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2617 secondes'

2025-01-24 17:15:54.73 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:15:55.04 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3398 secondes'

2025-01-24 17:15:55.14 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8789 secondes'

2025-01-24 17:15:55.23 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:15:55.59 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3906 secondes'

2025-01-24 17:15:55.69 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:15:55.82 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.1719 secondes'

2025-01-24 17:15:55.93 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.7734 secondes'

2025-01-24 17:15:56.14 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-24 17:15:56.24 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine *** = '0.1367 secondes'

2025-01-24 17:15:56.36 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick *** = '2.3555 secondes'

2025-01-24 17:15:56.46 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click *** = '2.5703 secondes'

2025-01-24 17:15:56.56 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines *** = '2.8086 secondes'

2025-01-24 17:15:56.69 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-24 17:15:56.80 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine *** = '0.1367 secondes'

2025-01-24 17:15:56.89 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesMois
2025-01-24 17:15:56.99 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesMois *** = '0.1328 secondes'

2025-01-24 17:15:57.10 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesTrimestre
2025-01-24 17:15:57.20 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesTrimestre *** = '0.1289 secondes'

2025-01-24 17:15:57.30 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere
2025-01-24 17:15:57.39 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere *** = '0.1250 secondes'

2025-01-24 17:15:57.50 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:UserForm_Initialize *** = '3.8516 secondes'

2025-01-24 17:16:01.84 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-13 au 2025-01-19)
2025-01-24 17:16:01.94 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-13 au 2025-01-19)
2025-01-24 17:16:02.08 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:16:02.19 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:16:02.30 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:16:02.55 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2734 secondes'

2025-01-24 17:16:02.67 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:16:03.05 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.4180 secondes'

2025-01-24 17:16:03.16 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '1.0000 secondes'

2025-01-24 17:16:03.26 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:16:03.63 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3906 secondes'

2025-01-24 17:16:03.72 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:16:03.89 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2031 secondes'

2025-01-24 17:16:04.01 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.9570 secondes'

2025-01-24 17:16:04.22 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-24 17:16:04.36 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:AddColonnesSemaine *** = '0.1680 secondes'

2025-01-24 17:16:04.46 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick *** = '2.5508 secondes'

2025-01-24 17:16:04.56 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click *** = '2.7539 secondes'

2025-01-24 17:16:23.30 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-06 au 2025-01-12)
2025-01-24 17:16:23.40 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-06 au 2025-01-12)
2025-01-24 17:16:23.55 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:16:23.64 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:16:23.74 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:16:23.97 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2500 secondes'

2025-01-24 17:16:24.07 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:16:24.48 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.4414 secondes'

2025-01-24 17:16:24.59 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.9883 secondes'

2025-01-24 17:16:24.70 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:16:25.02 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3555 secondes'

2025-01-24 17:16:25.14 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:16:25.32 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2148 secondes'

2025-01-24 17:16:25.43 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.9219 secondes'

2025-01-24 17:16:31.75 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-24 17:16:31.89 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0.1602 secondes'

2025-01-24 17:16:31.99 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-24 17:16:32.09 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All
2025-01-24 17:16:32.82 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable
2025-01-24 17:16:32.93 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable *** = '0.1445 secondes'

2025-01-24 17:16:33.04 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting
2025-01-24 17:16:33.14 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting *** = '0.1289 secondes'

2025-01-24 17:16:33.30 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All *** = '1.2305 secondes'

2025-01-24 17:16:33.39 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All
2025-01-24 17:16:34.61 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All *** = '1.2500 secondes'

2025-01-24 17:16:34.73 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate *** = '2.7773 secondes'

2025-01-24 17:16:38.54 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:16:38.65 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:16:38.86 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2422 secondes'

2025-01-24 17:16:38.98 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:16:39.37 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.4141 secondes'

2025-01-24 17:16:39.47 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.9609 secondes'

2025-01-24 17:16:39.57 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:16:39.80 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2578 secondes'

2025-01-24 17:16:39.91 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:16:40.07 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.1953 secondes'

2025-01-24 17:16:40.32 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:UserForm_Initialize
2025-01-24 17:16:40.40 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines
2025-01-24 17:16:40.52 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-20 au 2025-01-26)
2025-01-24 17:16:40.61 | Annie | APP_v5.M.3.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-20 au 2025-01-26)
2025-01-24 17:16:40.74 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:16:40.85 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:16:40.95 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:16:41.18 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2695 secondes'

