2025-02-13 05:49:38.89 | GuillaumeCharron | APP_v5.P.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-13 17:23:39.48 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:23:39.52 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-13 17:23:39.56 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0469 secondes

2025-02-13 17:23:47.97 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Reprise des transactions suite au problème de l'application comptable
 | 
2025-02-13 17:23:48.03 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0625 secondes

2025-02-13 17:23:50.11 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .25 | 
2025-02-13 17:23:50.19 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0859 secondes

2025-02-13 17:23:50.25 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 0,25 | 
2025-02-13 17:23:50.29 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0547 secondes

2025-02-13 17:23:52.17 | User | APP_v5.P.4.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-13 17:23:52.21 | User | APP_v5.P.4.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0508 secondes

2025-02-13 17:23:53.02 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 17:23:53.07 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 17:23:53.11 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-13 17:23:53.15 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-13 17:23:53.19 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 17:23:54.07 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8828 secondes

2025-02-13 17:23:54.11 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 17:23:54.24 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1289 secondes

2025-02-13 17:23:54.29 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-13 | 
2025-02-13 17:23:54.44 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1602 secondes

2025-02-13 17:23:54.48 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 
2025-02-13 17:23:54.55 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 17:23:54.59 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 17:23:54.64 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 17:23:54.79 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-13 17:23:54.84 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 17:23:54.98 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1367 secondes

2025-02-13 17:23:55.02 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4297 secondes

2025-02-13 17:23:55.06 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 17:23:55.19 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1367 secondes

2025-02-13 17:23:55.24 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 17:23:55.33 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0977 secondes

2025-02-13 17:23:55.38 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8320 secondes

2025-02-13 17:23:55.59 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 1,1133 secondes

2025-02-13 17:23:55.64 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,5781 secondes

2025-02-13 17:23:55.70 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7031 secondes

2025-02-13 17:24:10.25 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les entreprises éle | 
2025-02-13 17:24:10.32 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0781 secondes

2025-02-13 17:24:10.43 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-13 17:24:10.51 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises électriques Michel Guertin Inc. [Nathalie Audet] | 
2025-02-13 17:24:10.55 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-13 17:24:10.61 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1820 | 
2025-02-13 17:24:10.64 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-13 17:24:10.69 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2695 secondes

2025-02-13 17:24:10.73 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises électriques Michel Guertin Inc. [Nathalie Audet] | 
2025-02-13 17:24:10.78 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:24:10.82 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les entreprises électriques Michel Guertin Inc. [Nathalie Audet] | 
2025-02-13 17:24:10.87 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-13 17:24:18.16 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Récupérer les fichiers du notaire
 | 
2025-02-13 17:24:18.22 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0703 secondes

2025-02-13 17:24:20.76 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .25 | 
2025-02-13 17:24:20.82 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0664 secondes

2025-02-13 17:24:20.87 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 0,25 | 
2025-02-13 17:24:20.91 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0469 secondes

2025-02-13 17:24:22.43 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 17:24:22.47 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 17:24:22.52 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises électriques Michel Guertin Inc. [Nathalie Audet] | 
2025-02-13 17:24:22.56 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-13 17:24:22.60 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 17:24:23.41 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8242 secondes

2025-02-13 17:24:23.46 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 17:24:23.60 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1367 secondes

2025-02-13 17:24:23.64 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-13 | 
2025-02-13 17:24:23.80 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1680 secondes

2025-02-13 17:24:23.84 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 
2025-02-13 17:24:23.93 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 17:24:23.97 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 17:24:24.02 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 17:24:24.16 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-13 17:24:24.21 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 17:24:24.32 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1211 secondes

2025-02-13 17:24:24.39 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4375 secondes

2025-02-13 17:24:24.45 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 17:24:24.58 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1367 secondes

2025-02-13 17:24:24.62 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 17:24:24.70 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0781 secondes

2025-02-13 17:24:24.74 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8203 secondes

2025-02-13 17:24:24.99 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 1,1523 secondes

2025-02-13 17:24:25.03 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,5742 secondes

2025-02-13 17:24:25.08 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,6562 secondes

2025-02-13 17:24:47.47 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Summum  | 
2025-02-13 17:24:47.54 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0742 secondes

2025-02-13 17:24:47.66 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-13 17:24:47.75 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9174-8806 Québec Inc. [Summum V.R.] VR | 
2025-02-13 17:24:47.79 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:24:47.83 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1733 | 
2025-02-13 17:24:47.88 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:24:47.93 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2812 secondes

2025-02-13 17:24:47.98 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9174-8806 Québec Inc. [Summum V.R.] VR | 
2025-02-13 17:24:48.02 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-13 17:24:48.08 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9174-8806 Québec Inc. [Summum V.R.] | 
2025-02-13 17:24:48.13 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-13 17:24:58.27 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Récupérer les fichiers du notaire
 | 
2025-02-13 17:24:58.35 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0781 secondes

2025-02-13 17:24:59.84 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .25 | 
2025-02-13 17:24:59.90 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0625 secondes

2025-02-13 17:24:59.95 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 0,25 | 
2025-02-13 17:24:59.00 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-13 17:25:01.13 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 17:25:01.18 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 17:25:01.22 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9174-8806 Québec Inc. [Summum V.R.] | 
2025-02-13 17:25:01.27 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:25:01.31 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 17:25:02.14 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8398 secondes

2025-02-13 17:25:02.19 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 17:25:02.31 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1250 secondes

2025-02-13 17:25:02.35 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-13 | 
2025-02-13 17:25:02.51 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1680 secondes

2025-02-13 17:25:02.57 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 
2025-02-13 17:25:02.64 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 17:25:02.70 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 17:25:02.74 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 17:25:02.90 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1641 secondes

2025-02-13 17:25:02.95 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 17:25:03.07 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1172 secondes

2025-02-13 17:25:03.11 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4219 secondes

2025-02-13 17:25:03.16 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 17:25:03.29 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1367 secondes

2025-02-13 17:25:03.34 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 17:25:03.41 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0898 secondes

2025-02-13 17:25:03.46 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8242 secondes

2025-02-13 17:25:03.69 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 1,1250 secondes

2025-02-13 17:25:03.73 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,5664 secondes

2025-02-13 17:25:03.78 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,6641 secondes

2025-02-13 17:25:12.32 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | A | 
2025-02-13 17:25:12.37 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-13 17:25:12.48 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-13 17:25:12.57 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-13 17:25:12.62 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:25:12.66 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 5 | 
2025-02-13 17:25:12.71 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-13 17:25:12.77 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2969 secondes

2025-02-13 17:25:12.82 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-13 17:25:12.87 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-13 17:25:12.92 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-13 17:25:12.96 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0508 secondes

2025-02-13 17:25:20.41 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Problème avec l'imprimante - refaire les paramètres
 | 
2025-02-13 17:25:20.47 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0703 secondes

2025-02-13 17:25:22.65 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-13 17:25:22.71 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0820 secondes

2025-02-13 17:25:22.79 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-13 17:25:22.83 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-13 17:25:24.04 | User | APP_v5.P.4.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-13 17:25:24.10 | User | APP_v5.P.4.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0664 secondes

2025-02-13 17:25:24.78 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 17:25:24.82 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 17:25:24.87 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-13 17:25:24.92 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-13 17:25:24.96 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 17:25:25.80 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8477 secondes

2025-02-13 17:25:25.85 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 17:25:25.98 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1406 secondes

2025-02-13 17:25:26.03 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-13 | 
2025-02-13 17:25:26.20 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1758 secondes

2025-02-13 17:25:26.24 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 
2025-02-13 17:25:26.30 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 17:25:26.35 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 17:25:26.39 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 17:25:26.53 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-13 17:25:26.59 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 17:25:26.70 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1211 secondes

2025-02-13 17:25:26.75 | User | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4062 secondes

2025-02-13 17:25:26.79 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 17:25:26.95 | User | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1562 secondes

2025-02-13 17:25:26.99 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 17:25:27.07 | User | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0820 secondes

2025-02-13 17:25:27.11 | User | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8086 secondes

2025-02-13 17:25:27.35 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-13 | 1,1211 secondes

2025-02-13 17:25:27.39 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,5781 secondes

2025-02-13 17:25:27.44 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,6680 secondes

2025-02-13 17:25:39.72 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Serge Michaud | 
2025-02-13 17:25:39.78 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0703 secondes

2025-02-13 17:25:39.91 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-13 17:25:39.00 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9455-3302 Québec Inc. [Serge Michaud Électricien] Électrique | 
2025-02-13 17:25:40.05 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-13 17:25:40.10 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1615 | 
2025-02-13 17:25:40.14 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-13 17:25:40.20 | User | APP_v5.P.4.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2930 secondes

2025-02-13 17:25:40.24 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9455-3302 Québec Inc. [Serge Michaud Électricien] Électrique | 
2025-02-13 17:25:40.29 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-13 17:25:40.35 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9455-3302 Québec Inc. [Serge Michaud Électricien] | 
2025-02-13 17:25:40.40 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-13 17:25:49.96 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Classement des documents des fiducies
 | 
2025-02-13 17:25:50.02 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0625 secondes

2025-02-13 17:25:52.25 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .25 | 
2025-02-13 17:25:52.31 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0664 secondes

2025-02-13 17:25:52.35 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 0,25 | 
2025-02-13 17:25:52.39 | User | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0469 secondes

2025-02-13 17:25:53.50 | User | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 17:25:53.55 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 17:25:53.59 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9455-3302 Québec Inc. [Serge Michaud Électricien] | 
2025-02-13 17:25:53.64 | User | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-13 17:25:53.69 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 17:25:54.60 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,9180 secondes

2025-02-13 17:25:54.65 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 17:25:54.77 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1250 secondes

2025-02-13 17:25:54.81 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-13 | 
2025-02-13 17:25:54.98 | User | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1758 secondes

